Id,height,weight
1162,64.90631,128.857
1163,69.69246,135.3223
1164,70.19514,134.2615
1165,68.1466,126.907
1166,72.45555,135.889
1167,68.58571,122.5043
1168,67.63027,126.2376
1169,65.86211,112.0669
1170,69.54452,146.005
1171,66.36458,116.3494
1172,69.16515,156.2241
1173,67.3541,126.4415
1174,65.36833,136.6826
1175,63.23903,119.8366
1176,69.01036,140.9219
1177,66.6868,116.2576
1178,69.51355,124.6651
1179,68.81311,130.7308
1180,64.68881,116.9304
1181,69.18779,119.7962
1182,67.46311,122.3789
1183,69.5175,136.6971
1184,65.90593,108.2655
1185,67.01715,119.3356
1186,67.16676,125.2779
1187,68.55136,149.0059
1188,68.16365,127.6326
1189,66.14989,138.2484
1190,68.71809,129.9713
1191,69.55141,125.0764
1192,65.90468,126.1104
1193,68.8517,147.2738
1194,68.64995,128.8615
1195,67.39726,131.4489
1196,66.50536,125.5915
1197,67.33561,143.0319
1198,67.91609,125.1615
1199,71.55542,155.9414
1200,68.74484,118.5521
1201,67.11763,127.4499
1202,69.28772,132.6966
1203,68.90663,139.9702
1204,66.98397,126.9148
1205,70.98626,143.4517
1206,69.73048,126.5238
1207,66.92567,121.6816
1208,71.02363,144.1068
1209,67.8052,124.5172
1210,70.78851,147.8683
1211,69.50635,126.771
1212,65.46423,124.8913
1213,68.47164,143.6588
1214,65.77657,121.8449
1215,68.07938,142.0148
1216,65.52728,119.5522
1217,67.09127,111.4506
1218,67.43443,120.3906
1219,69.55913,135.0345
1220,67.82414,127.065
1221,68.42714,124.9955
1222,68.95747,130.915
1223,67.43558,121.5764
1224,69.22084,141.1106
1225,64.15953,112.875
1226,64.4356,119.3601
1227,66.07977,131.8414
1228,67.92214,139.4335
1229,68.17164,119.7833
1230,66.1129,124.6016
1231,67.00457,139.3125
1232,70.69145,134.6101
1233,67.16471,135.2937
1234,68.16494,142.4759
1235,69.49913,129.3703
1236,71.21952,142.336
1237,69.40605,128.4936
1238,72.09895,144.037
1239,70.39841,127.7709
1240,71.94697,149.4261
1241,68.29645,126.0144
1242,67.26117,136.8449
1243,68.24753,133.6979
1244,65.58734,133.1199
1245,69.21034,139.2897
1246,62.91846,111.747
1247,67.38543,127.1064
1248,68.42976,124.3332
1249,68.32099,129.2511
1250,71.09886,134.4454
1251,66.79895,105.8924
1252,71.32373,137.6824
1253,66.2377,127.8696
1254,70.50405,111.7906
1255,70.86344,143.7688
1256,67.47328,137.1255
1257,68.8827,143.8443
1258,68.41749,121.6358
1259,67.02639,109.3029
1260,65.28297,121.8429
1261,69.84827,129.8123
1262,68.17108,110.079
1263,69.07385,131.4765
1264,67.25605,119.6419
1265,68.09938,128.7844
1266,65.48455,136.5241
1267,67.20458,130.3198
1268,66.06295,124.5018
1269,70.80755,132.1319
1270,68.48014,132.472
1271,67.35451,131.093
1272,67.07104,124.4466
1273,64.2441,112.828
1274,68.72983,131.9808
1275,67.87931,113.0279
1276,68.45079,127.9629
1277,70.44997,140.0553
1278,68.01553,120.2336
1279,66.40117,126.7388
1280,69.89895,128.7758
1281,66.6851,123.8638
1282,65.07932,126.1848
1283,67.30216,137.5719
1284,65.23795,115.1459
1285,68.61698,126.5903
1286,69.08622,118.9012
1287,70.53984,145.7572
1288,66.72257,122.5503
1289,68.84986,128.6154
1290,68.64678,126.5725
1291,69.86252,142.5929
1292,66.70728,129.9114
1293,66.37854,130.6212
1294,67.50147,140.3687
1295,69.51862,136.2068
1296,69.87822,134.6517
1297,66.96253,110.8142
1298,69.4322,121.8002
1299,70.12298,145.3622
1300,70.14303,135.6519
1301,68.99586,118.7286
1302,67.01129,127.7649
1303,70.02623,131.5675
1304,66.04072,99.27518
1305,68.58614,124.1333
1306,68.47043,120.0682
1307,66.30036,141.6047
1308,66.27818,111.2475
1309,66.21723,117.6091
1310,66.84523,112.124
1311,67.31462,126.7645
1312,69.41999,127.9808
1313,70.12057,128.2378
1314,66.89782,124.9394
1315,69.26246,118.5224
1316,70.7301,133.322
1317,71.24135,129.6411
1318,67.93484,121.858
1319,66.33003,123.2428
1320,64.98122,108.9518
1321,66.55957,115.0486
1322,69.78307,139.0177
1323,64.63844,111.2536
1324,65.828,135.4497
1325,65.86675,128.6403
1326,70.31177,134.6115
1327,67.63565,140.0854
1328,69.32375,132.5228
1329,66.79719,113.3404
1330,66.7498,134.2382
1331,70.0784,133.6073
1332,67.58887,124.922
1333,69.06523,125.8677
1334,68.84406,121.8554
1335,68.44652,122.5025
1336,65.7157,118.3454
1337,67.43873,118.814
1338,67.88187,127.862
1339,64.48848,129.7648
1340,68.26571,136.2651
1341,65.70973,125.7159
1342,65.33549,121.2849
1343,67.19123,119.7814
1344,66.81518,131.5526
1345,68.88653,120.841
1346,67.20049,119.9224
1347,66.36915,120.7832
1348,69.0494,137.1193
1349,64.39356,96.18308
1350,65.63039,122.1341
1351,68.59547,117.342
1352,69.90956,140.9595
1353,71.48367,153.3153
1354,68.06858,147.1991
1355,67.73185,129.3353
1356,66.85274,120.3874
1357,68.82534,136.9041
1358,68.04153,137.4699
1359,70.79127,130.4978
1360,69.01055,100.181
1361,68.20646,130.3053
1362,69.79458,120.7382
1363,68.01618,121.4656
1364,69.35365,136.1504
1365,70.25969,127.8158
1366,67.75219,110.8899
1367,66.12327,113.5479
1368,71.80484,140.1015
1369,66.68738,117.3343
1370,67.35174,122.898
1371,68.60001,137.6571
1372,67.45991,131.0766
1373,66.25333,113.0559
1374,70.98816,140.1896
1375,70.21576,146.9626
1376,67.01202,124.2022
1377,68.50987,127.3332
1378,68.99555,114.0398
1379,68.07077,136.7048
1380,70.02186,147.9327
1381,65.93081,121.1675
1382,70.01531,142.759
1383,65.99934,133.4685
1384,64.58247,122.8109
1385,68.82771,105.6454
1386,68.0387,138.3228
1387,67.75147,129.3329
1388,70.53877,153.2208
1389,68.2653,124.3467
1390,69.70995,151.1615
1391,65.94586,106.4359
1392,65.497,117.2034
1393,71.0084,138.5358
1394,69.44096,127.7445
1395,68.58346,127.6423
1396,67.99399,117.8776
1397,67.13633,142.1095
1398,64.03816,120.2204
1399,70.1756,124.9662
1400,68.35224,115.7327
1401,71.18686,128.6857
1402,69.6734,133.9095
1403,69.37304,137.1683
1404,65.74056,129.3787
1405,67.55854,132.8552
1406,67.69492,112.0235
1407,66.64624,111.7542
1408,70.42725,124.4965
1409,70.66513,132.245
1410,68.07198,139.8559
1411,70.44551,132.4324
1412,67.15214,118.8415
1413,65.90771,133.5474
1414,67.91316,121.3794
1415,70.85159,155.4236
1416,67.98518,122.4877
1417,69.7812,146.0231
1418,70.20824,136.6606
1419,67.82525,120.6637
1420,68.77095,153.9969
1421,67.95765,125.4817
1422,70.13397,138.0896
1423,69.21534,133.6759
1424,69.08936,140.3997
1425,68.98601,128.4208
1426,67.83192,129.6701
1427,65.11417,112.9919
1428,67.69633,129.9412
1429,68.72736,124.143
1430,66.94058,121.4461
1431,67.73971,132.0791
1432,71.87173,146.8516
1433,72.21224,144.4488
1434,67.14891,132.7812
1435,67.06884,123.9572
1436,67.11847,123.4971
1437,67.09562,129.5261
1438,67.13382,139.0221
1439,65.60339,109.572
1440,69.98058,122.1659
1441,68.89055,139.3242
1442,66.7071,104.6225
1443,66.23692,122.5351
1444,67.57232,145.2218
1445,65.56181,116.5971
1446,69.37609,128.0026
1447,67.07739,120.9513
1448,64.99896,121.0243
1449,69.32304,142.2131
1450,66.61994,120.0592
1451,70.30878,148.238
1452,66.10137,103.381
1453,70.41426,133.9713
1454,69.05205,140.8625
1455,66.84304,113.6315
1456,70.78792,139.6307
1457,71.11437,137.9506
1458,64.93386,96.67888
1459,68.97897,121.0893
1460,67.78179,129.0761
1461,67.38724,124.5322
1462,64.80236,97.79781
1463,67.85106,131.9627
1464,69.54205,135.2309
1465,65.9605,126.6596
1466,66.9256,136.9907
1467,68.39004,118.9528
1468,66.99923,133.9106
1469,72.1822,134.0295
1470,66.2195,106.072
1471,67.40266,125.4416
1472,70.85949,146.443
1473,69.0924,132.2348
1474,69.22881,125.0318
1475,67.85165,122.8117
1476,65.19866,114.6411
1477,71.75047,139.379
1478,68.90702,134.2212
1479,67.3778,114.9383
1480,66.26707,100.585
1481,66.8777,132.8097
1482,69.26533,146.1078
1483,68.62967,125.1725
1484,67.54927,135.4559
1485,70.60672,124.7653
1486,67.36778,117.442
1487,68.34907,118.027
1488,65.97339,115.6794
1489,66.34329,135.2088
1490,65.16199,110.9849
1491,67.3919,137.8311
1492,70.63372,138.5337
1493,72.50636,143.4605
1494,70.60879,147.0102
1495,71.68575,136.6572
1496,67.70295,110.3234
1497,68.98154,147.9151
1498,68.60319,137.7396
1499,68.43401,119.8631
1500,67.88895,121.1382
1501,66.20062,122.2395
1502,68.68338,137.2761
1503,65.7078,116.2137
1504,68.58695,138.1849
1505,69.1966,139.0328
1506,69.64591,135.8083
1507,68.43965,121.7398
1508,68.09479,129.3895
1509,67.9316,127.1332
1510,65.30411,119.1556
1511,70.74685,149.2883
1512,69.87863,141.4678
1513,68.02248,139.3765
1514,71.94325,146.1599
1515,65.63379,111.9369
1516,67.48898,125.501
1517,70.77193,133.9877
1518,71.9948,147.5977
1519,66.99899,128.2102
1520,64.05944,115.5782
1521,67.60582,126.1659
1522,70.89547,132.2301
1523,66.53761,122.2484
1524,69.96042,126.2582
1525,66.50314,130.9561
1526,66.21527,125.8998
1527,67.10296,113.8506
1528,66.0497,118.9106
1529,69.7416,135.4599
1530,69.75841,122.1663
1531,66.6625,120.4223
1532,70.28687,133.9221
1533,67.47996,129.589
1534,70.18308,137.2733
1535,68.2267,139.9412
1536,69.74567,113.057
1537,67.55321,119.2307
1538,70.95278,154.5036
1539,68.81971,121.4659
1540,67.15306,133.1964
1541,69.8028,155.9683
1542,68.44672,134.0838
1543,68.71931,130.8788
1544,64.92458,130.1598
1545,69.45353,117.3488
1546,69.12887,130.5782
1547,68.08728,115.4819
1548,69.53845,131.9771
1549,70.48654,127.2451
1550,67.68374,122.9456
1551,68.26418,137.6226
1552,65.2471,104.3321
1553,66.62497,125.5671
1554,71.49612,138.8885
1555,70.7374,143.0558
1556,69.01429,132.3267
1557,66.23465,146.7267
1558,66.6972,121.9527
1559,67.8839,142.7609
1560,66.08879,129.5734
1561,67.06521,104.9855
1562,68.23808,145.3389
1563,66.40671,136.6209
1564,63.99731,102.6267
1565,69.9798,132.5518
1566,66.0167,117.703
1567,66.72202,124.8745
1568,67.5943,133.0013
1569,66.48676,128.8555
1570,68.08386,129.7618
1571,67.97247,102.2394
1572,69.14144,124.4207
1573,66.91104,125.0535
1574,67.93096,118.3885
1575,68.53891,134.0518
1576,66.18589,138.4375
1577,67.74021,121.2672
1578,69.6539,138.9897
1579,72.27532,154.9474
1580,66.9188,143.6876
1581,66.50503,119.4857
1582,67.39105,106.465
1583,70.98541,132.011
1584,66.88341,120.6493
1585,66.3163,132.2198
1586,68.09175,128.9185
1587,64.25367,126.0578
1588,67.96958,126.7309
1589,69.20004,128.2344
1590,68.81199,109.4734
1591,67.12107,119.7528
1592,65.61804,129.5947
1593,71.28885,132.8358
1594,67.00484,120.302
1595,69.04887,132.7148
1596,67.49384,113.4681
1597,68.12704,142.6738
1598,69.5193,137.5583
1599,70.1527,159.2435
1600,65.74844,118.1262
1601,66.91915,110.2502
1602,69.73748,145.8184
1603,67.87445,129.3543
1604,69.35841,134.6133
1605,69.27737,111.6005
1606,69.0289,129.4355
1607,66.56488,135.5664
1608,69.97351,134.1099
1609,67.47195,143.9362
1610,67.37485,134.7795
1611,67.32353,117.6173
1612,71.85087,149.4641
1613,70.27036,133.2441
1614,66.63756,135.3268
1615,65.16431,128.951
1616,68.71714,130.7432
1617,70.10322,124.931
1618,70.8099,140.7936
1619,66.7301,124.653
1620,67.20175,121.1701
1621,64.69195,116.3957
1622,69.14091,141.8583
1623,67.98874,146.0239
1624,68.84447,135.5874
1625,65.98502,133.4505
1626,67.76799,139.2827
1627,66.1189,130.9344
1628,66.22803,117.0998
1629,66.55073,137.5442
1630,71.13818,125.2209
1631,68.57715,126.5512
1632,68.4523,115.3808
1633,68.89435,149.0303
1634,66.44468,128.4753
1635,68.12168,103.4226
1636,66.51077,127.8756
1637,66.99923,133.2951
1638,67.99548,104.9198
1639,66.12768,124.4191
1640,65.79107,129.8116
1641,69.89743,132.8384
1642,71.18881,145.0456
1643,67.1894,124.9457
1644,67.10007,127.4093
1645,66.71594,114.609
1646,65.60368,117.7954
1647,66.83722,121.0509
1648,65.53063,116.6307
1649,67.06595,129.959
1650,69.98023,135.4338
1651,69.03316,134.1379
1652,67.91794,117.0118
1653,67.55287,121.7881
1654,68.00018,124.093
1655,66.55121,121.9317
1656,64.94173,98.26427
1657,68.94252,122.5949
1658,64.42714,122.3703
1659,66.79185,133.5896
1660,67.36436,140.8901
1661,65.94361,116.2995
1662,68.42678,143.1792
1663,66.81603,120.3352
1664,67.12352,139.5505
1665,69.28785,132.6007
1666,64.45765,114.6963
1667,68.4357,102.342
1668,67.49569,139.7088
1669,66.94988,121.3932
1670,66.94272,121.8755
1671,70.68998,149.3115
1672,71.11972,130.0384
1673,68.91398,133.9166
1674,66.77064,108.8598
1675,68.82431,135.5828
1676,67.49232,125.4319
1677,67.18757,130.2934
1678,69.34904,151.0629
1679,67.35534,131.0543
1680,70.87591,153.1772
1681,72.83685,155.3977
1682,68.29555,135.3666
1683,69.36726,118.9293
1684,70.66018,142.7478
1685,67.24822,121.8022
1686,69.81058,119.4349
1687,68.07784,112.9545
1688,65.25058,127.0436
1689,67.95083,135.7588
1690,66.91607,120.8614
1691,70.48029,146.3542
1692,71.4743,152.8868
1693,68.20301,122.2456
1694,67.33136,126.6475
1695,68.41418,136.993
1696,67.47092,119.7091
1697,67.53521,146.869
1698,66.15165,127.648
1699,71.50733,147.7946
1700,69.62426,130.4148
1701,65.50846,146.5505
1702,65.10427,113.6349
1703,71.11525,142.3554
1704,68.98332,130.488
1705,70.30764,124.4065
1706,68.59531,128.7746
1707,67.13869,130.7992
1708,66.22857,117.7639
1709,70.74579,137.4108
1710,69.43223,106.3676
1711,67.50342,116.6803
1712,73.19305,144.5579
1713,69.30321,137.4465
1714,64.65223,129.7684
1715,63.12846,115.988
1716,67.9873,124.5609
1717,68.84082,117.168
1718,69.25165,137.7726
1719,67.47471,102.7244
1720,70.80139,131.9536
1721,64.72317,116.8801
1722,68.17144,124.9338
1723,67.07004,106.2097
1724,67.06151,120.7166
1725,67.08757,129.2199
1726,64.91373,101.2648
1727,70.23488,131.4445
1728,62.681,113.2199
1729,68.9727,121.9887
1730,68.65961,126.7685
1731,64.87969,117.6116
1732,68.75229,126.7573
1733,68.47651,117.658
1734,66.4104,125.4014
1735,66.27955,131.2398
1736,71.71415,134.3653
1737,64.96461,110.8094
1738,67.87229,129.1417
1739,64.36556,122.4675
1740,66.00548,106.1651
1741,67.6326,123.7498
1742,69.2076,143.3931
1743,68.85894,135.317
1744,68.36499,137.2321
1745,65.98386,127.2356
1746,67.87381,126.972
1747,64.87568,112.136
1748,67.35514,119.3197
1749,66.60132,117.6958
1750,67.34009,123.8478
1751,69.79407,141.3766
1752,70.88524,131.3128
1753,69.4698,115.1695
1754,68.25933,117.6366
1755,69.31111,136.4983
1756,70.10402,144.5009
1757,65.88697,128.0762
1758,65.11882,136.7334
1759,66.99443,125.0889
1760,68.08467,120.0023
1761,67.64774,133.374
1762,66.512,124.0973
1763,65.72799,129.9118
1764,64.18042,105.3415
1765,69.24294,128.4726
1766,65.88089,108.9088
1767,65.83018,129.2681
1768,67.22047,133.3136
1769,70.19469,134.5963
1770,69.6456,133.6615
1771,68.12343,126.8031
1772,67.13235,120.2113
1773,65.5871,126.7083
1774,67.08745,124.9637
1775,68.50215,124.2763
1776,69.43534,137.473
1777,68.92362,133.4767
1778,69.23452,141.8186
1779,68.7819,128.8125
1780,68.75545,141.6232
1781,67.34376,137.8448
1782,68.56368,122.4036
1783,68.73375,118.3051
1784,67.79481,109.7919
1785,68.03206,126.3614
1786,68.94909,123.1888
1787,67.79965,139.2002
1788,71.44618,140.358
1789,65.22879,121.375
1790,66.34021,108.1274
1791,65.02676,126.9126
1792,69.94454,133.8068
1793,69.39088,130.6716
1794,67.52815,128.1553
1795,66.18181,127.6085
1796,68.82472,122.0827
1797,68.14026,121.2805
1798,66.88065,124.1543
1799,65.74615,134.7717
1800,68.15533,155.6542
1801,67.40071,121.1187
1802,70.18447,147.8926
1803,67.71304,142.4622
1804,70.73882,133.249
1805,68.53894,133.6246
1806,67.38496,120.1224
1807,67.01919,134.5043
1808,64.77536,113.5556
1809,71.46669,132.9282
1810,67.14211,119.5467
1811,68.27967,116.0866
1812,64.80108,119.4034
1813,68.91253,131.5965
1814,64.73308,112.2606
1815,70.95923,130.441
1816,67.89296,119.2523
1817,67.88128,91.79628
1818,71.06775,136.8046
1819,67.60299,124.9038
1820,68.47642,126.7582
1821,64.9103,126.3234
1822,67.45198,109.1739
1823,65.23174,129.8998
1824,68.97424,131.1916
1825,68.68962,116.8921
1826,64.46167,135.8058
1827,68.73577,124.2237
1828,63.94658,121.0392
1829,72.80628,150.9784
1830,66.73552,113.0404
1831,72.33195,143.5202
1832,69.55926,138.0278
1833,69.31483,136.4644
1834,68.01929,117.1931
1835,69.1044,140.5917
1836,69.52894,128.6671
1837,68.24513,128.9407
1838,67.7864,142.7435
1839,72.54256,140.8276
1840,65.92413,125.8118
1841,67.43431,133.5765
1842,68.84978,131.2561
1843,64.2879,112.1385
1844,68.97304,142.8808
1845,69.69668,141.0015
1846,70.86867,126.5751
1847,67.25447,117.0512
1848,66.00157,138.16
1849,68.09397,135.3716
1850,65.70055,121.1912
1851,64.42169,119.2322
1852,67.72393,134.167
1853,70.31743,149.3078
1854,69.08954,128.0095
1855,66.49457,123.5179
1856,66.6555,136.0645
1857,68.44046,124.5933
1858,67.44534,123.8531
1859,67.15108,122.4038
1860,65.68185,126.536
1861,72.50619,141.3209
1862,69.77502,125.1068
1863,69.2064,124.3249
1864,71.29182,148.3832
1865,68.08026,131.0779
1866,70.09987,135.2847
1867,65.7149,125.2941
1868,64.61585,131.0972
1869,71.14304,147.1355
1870,68.97438,122.827
1871,68.67573,115.6268
1872,66.77301,106.1557
1873,68.46553,130.0139
1874,70.72749,132.8116
1875,69.20954,128.4521
1876,68.24827,109.1823
1877,72.73727,144.2981
1878,69.4086,130.0152
1879,68.63056,140.2105
1880,67.73043,122.5769
1881,68.93137,148.7762
1882,64.00018,128.5779
1883,69.78513,141.3982
1884,67.068,120.3728
1885,70.22362,130.9476
1886,64.94018,121.7107
1887,66.76526,113.7805
1888,67.24388,126.8469
1889,67.86367,114.9246
1890,67.65907,128.573
1891,67.90679,111.664
1892,67.67419,133.0796
1893,68.6264,126.1881
1894,66.91954,121.0967
1895,67.50893,112.6096
1896,68.5144,128.0894
1897,70.6607,132.6907
1898,69.38429,112.8169
1899,69.69959,138.8638
1900,66.68227,105.1667
1901,68.41582,127.8615
1902,65.42178,112.1659
1903,68.374,116.9901
1904,67.53769,131.7825
1905,68.22696,134.011
1906,65.65274,108.267
1907,69.80663,131.1705
1908,69.57154,126.382
1909,68.20629,130.9008
1910,69.32415,118.631
1911,68.01799,131.4676
1912,66.9114,137.1524
1913,67.69868,116.819
1914,66.65775,134.1269
1915,70.01457,121.0093
1916,68.34103,121.3014
1917,65.66178,113.5902
1918,65.41398,116.7348
1919,69.87248,147.2908
1920,67.99831,137.4861
1921,70.60592,135.8761
1922,65.88659,127.421
1923,68.9313,112.5828
1924,68.03254,152.3259
1925,67.97639,122.7008
1926,69.12451,133.6843
1927,65.29383,126.8247
1928,68.83466,131.4672
1929,72.15628,148.6441
1930,71.4988,144.147
1931,70.23437,138.4311
1932,69.7819,117.0658
1933,64.05937,107.2392
1934,66.67797,128.4131
1935,69.22852,144.2813
1936,66.77216,124.2843
1937,64.81088,111.9485
1938,66.17897,123.5842
